	conc_label_wx	conc_label_utf	conc_in_eng	mrs_conc
32293	PatakA+Patake+Bara+meM_1	फटका+फटके+भर+में_1	quickly_13	_quick_a_1
32294	PatakAra_9	फटकार_9	thumping_5	_thump_v_1
32295	PatakAra_10	फटकार_10	thumping_6	nominalization
32296	PatakAra_11	फटकार_11	cursing_7	_curse_v_1
32297	PatakAra_12	फटकार_12	cursing_8	nominalization
32298	PatakAra+bawA_1	फटकार+बता_1	scold_8	_scold_v_1
32299	PatakAra+sunA_1	फटकार+सुना_1	scold_9	_scold_v_1
32300	PatakAra_13	फटकार_13	crack_18	_crack_v_1
32301	PatakAra_14	फटकार_14	beat_27	_beat_v_to
32302	PatakAra_15	फटकार_15	curse_8	_curse_v_1
32303	PatakI_1	फटकी_1	net_6	_net_n_1
32304	PatakI_2	फटकी_2	bag_3	_bag_n_of
32305	Pata_6	फट_6	split_18	_split_v_1
32306	Pata_7	फट_7	clot_3	_clot_v_1
32307	PatanA+Pata+padZa_1	फटना+फट+पड़_1	burst_11	_burst_v_1
32308	PatAPatA_1	फटाफटा_1	crack_19	_crack_v_1
32309	PatAPatA_2	फटाफटा_2	gossip_3	_gossip_v_1
32310	PatAPatA_3	फटाफटा_3	squeak_2	_squeak_v_1
32311	PatAnA_1	फटाना_1	reg_223	_reg/NN_u_unknown
32312	PatAva_1	फटाव_1	splitting_3	_split_v_1
32313	PatAva_2	फटाव_2	splitting_4	nominalization
32314	PatAva_3	फटाव_3	crack_20	_crack_n_1
32315	PatAva_4	फटाव_4	separation_9	_separation_n_1
32316	PatAva_5	फटाव_5	break_16	_break_n_1
32317	Patika_1	फटिक_1	crystal_2	_crystal_n_1
32318	PatIcara_1	फटीचर_1	disreputable_5	_disreputable/JJ_u_unknown
32319	PadZa_1	फड़_1	marketplace_1	_marketplace_n_of
32320	PadZa_2	फड़_2	stake_5	_stake_n_1
32321	PadZa_3	फड़_3	wager_1	_wager_n_1
32322	PadZabAjZa_1	फड़बाज़_1	gambler_2	_gambler_n_1
32323	PadZabAjZa˚I_1	फड़बाज़˚ई_1	gambling_5	_gamble_v_1
32324	PadZabAjZa˚I_2	फड़बाज़˚ई_2	gambling_6	nominalization
32325	PadZaka_1	फड़क_1	fluttering_3	_flutter_v_1
32326	PadZaka_2	फड़क_2	fluttering_4	nominalization
32327	PadZaka_3	फड़क_3	flutter_2	_flutter_n_1
32328	PadZaka_4	फड़क_4	quivering_5	_quiver_v_1
32329	PadZaka_5	फड़क_5	quivering_6	nominalization
32330	PadZaka_6	फड़क_6	twitching_1	_twitch_v_1
32331	PadZaka_7	फड़क_7	twitching_2	nominalization
32332	PadZaka_8	फड़क_8	throbbing_3	_throb_v_1
32333	PadZaka_9	फड़क_9	throbbing_4	nominalization
32334	PadZaka_10	फड़क_10	pulsation_1	_pulsation_n_1
32335	PadZaka_11	फड़क_11	pulsate_1	_pulsate_v_1
32336	PadZaka_12	फड़क_12	flutter_3	_flutter_v_1
32337	PadZaka_13	फड़क_13	quiver_5	_quiver_v_1
32338	PadZaka_14	फड़क_14	twitch_2	_twitch_v_1
32339	PadZaka_15	फड़क_15	throb_13	_throb_v_1
32340	PadZaka_16	फड़क_16	welter_1	udef_q
32341	PadZaka_17	फड़क_17	welter_2	_welter/NN_u_unknown
32342	PadZaka_18	फड़क_18	yearn_2	_yearn/VB_u_unknown
32343	PadZakI_1	फड़की_1	partition_4	_partition_n_1
32344	PadZaPadZa_1	फड़फड़_1	flapping_3	_flap_v_1
32345	PadZaPadZa_2	फड़फड़_2	flapping_4	nominalization
32346	PadZaPadZa_3	फड़फड़_3	fluttering_5	_flutter_v_1
32347	PadZaPadZa_4	फड़फड़_4	fluttering_6	nominalization
32348	PadZaPadZa_5	फड़फड़_5	flag_4	_flag_n_1
32349	PadZaPadZa_6	फड़फड़_6	crackling_7	_crackle_v_1
32350	PadZaPadZa_7	फड़फड़_7	crackling_8	nominalization
32351	PadZaPadZa+kara_1	फड़फड़+कर_1	flap_3	_flap_v_1
32352	PadZaPadZa+kara_2	फड़फड़+कर_2	flutter_4	_flutter_v_1
32353	PadZaPadZA_1	फड़फड़ा_1	flap_4	_flap_v_1
32354	PadZaPadZA_2	फड़फड़ा_2	flutter_5	_flutter_v_1
32355	PadZaPadZA_3	फड़फड़ा_3	crackle_4	_crackle_v_1
32356	PadZaPadZAhata_1	फड़फड़ाहट_1	flapping_5	_flap_v_1
32357	PadZaPadZAhata_2	फड़फड़ाहट_2	flapping_6	nominalization
32358	PadZaPadZAhata_3	फड़फड़ाहट_3	fluttering_7	_flutter_v_1
32359	PadZaPadZAhata_4	फड़फड़ाहट_4	fluttering_8	nominalization
32360	PadZaPadZAhata_5	फड़फड़ाहट_5	agitation_10	_agitation_n_1
32361	PadZaPadZiyA_1	फड़फड़िया_1	brisk_6	_brisk_a_1
32362	PadZaPadZiyA_2	फड़फड़िया_2	bustling_3	_bustle_v_1
32363	PadZaPadZiyA_3	फड़फड़िया_3	bustling_4	nominalization
32364	PadZavAnA_1	फड़वाना_1	split_19	_split_n_1
32365	PadZAPadZI_1	फड़ाफड़ी_1	wrangling_7	_wrangling_n_1
32366	PadZAPadZI_2	फड़ाफड़ी_2	squabbling_5	_squabbling/NN_u_unknown
32367	PadZAPadZI_3	फड़ाफड़ी_3	squabble_13	_squabble/NN_u_unknown
32368	PadZiyA_1	फड़िया_1	pedlar_2	_pedlar/NN_u_unknown
32369	PadZiyA_2	फड़िया_2	hawker_2	_hawker_n_1
32370	PaNa+mAra_1	फण+मार_1	strike_32	_strike_v_1
32371	PaNika_1	फणिक_1	snake_3	_snake_n_1
32372	PZawavA_1	फ़तवा_1	decree_5	_decree_n_1
32373	PZawavA_2	फ़तवा_2	verdict_2	_verdict_n_1
32374	PZawaha_1	फ़तह_1	victorious_4	_victorious_a_1
32375	PZawaha+kara_1	फ़तह+कर_1	conquer_1	_conquer_v_1
32376	PZawahamaMxa_1	फ़तहमंद_1	victorious_5	_victorious_a_1
32377	PawiMgA_3	फतिंगा_3	grasshopper_3	_grasshopper_n_1
32378	PZawUra_1	फ़तूर_1	defect_4	_defect_n_1
32379	PZawUra_2	फ़तूर_2	unsoundness_1	_unsoundness/NN_u_unknown
32380	PZawUra_3	फ़तूर_3	discord_4	_discord/NN_u_unknown
32381	PZawUra_4	फ़तूर_4	quarrel_18	_quarrel_n_1
32382	PZawUra_5	फ़तूर_5	row_11	_row_n_of
32383	PZawUrI_1	फ़तूरी_1	contentious_1	_contentious/JJ_u_unknown
32384	PZawUrI_2	फ़तूरी_2	litigious_1	_litigious/NN_u_unknown
32385	PZawUha_1	फ़तूह_1	victory_3	_victory_n_1
32386	PaxaPaxA_1	फदफदा_1	erupt_1	_erupt_v_to
32387	PaxaPaxA_2	फदफदा_2	bubble_2	_bubble_v_1
32388	PaxaPaxA_3	फदफदा_3	fizz_3	udef_q
32389	PaxaPaxA_4	फदफदा_4	fizz_4	_fizz/NN_u_unknown
32390	PaxaPaxA_5	फदफदा_5	splutter_3	udef_q
32391	PaxaPaxA_6	फदफदा_6	splutter_4	_splutter/NN_u_unknown
32392	PZana_1	फ़न_1	art_5	_art_n_1
32393	PZana_2	फ़न_2	accomplishment_4	_accomplishment_n_1
32394	PZana_3	फ़न_3	art_6	_art_n_1
32395	PZana_4	फ़न_4	wile_1	_wile/NN_u_unknown
32396	PZanna-PZiwUra_1	फ़न्न-फ़ितूर_1	wiles_1	_wiles_n_1
32397	PanaPanA_1	फनफना_1	hiss_3	_hiss_v_1
32398	Panasa_1	फनस_1	jackfruit_2	_jackfruit/NN_u_unknown
32399	PZanA_1	फ़ना_1	perishing_3	_perish_v_1
32400	PZanA_2	फ़ना_2	perishing_4	nominalization
32401	PZanA_3	फ़ना_3	death_18	_death_n_1
32402	PZanA+kara_1	फ़ना+कर_1	annihilate_3	_annihilate/VB_u_unknown
32403	PZanA+ho_1	फ़ना+हो_1	perish_3	_perish_v_1
32404	PaniMga_1	फनिंग_1	snake_4	_snake_n_1
32405	Paniga_1	फनिग_1	snake_5	_snake_n_1
32406	PanIMxra_1	फनींद्र_1	m_245	_meter_n_1
32407	PZannI_1	फ़न्नी_1	cunning_25	_cunning_n_1
32408	PZannI_2	फ़न्नी_2	manoeuvring_3	_manoeuvring/NN_u_unknown
32409	Papaka_1	फपक_1	flare_4	_flare_v_1
32410	Papaka_2	फपक_2	blaze_10	_blaze_v_1
32411	PapPasa_1	फप्फस_1	fat_8	_fat_n_1
32412	PapPasa_2	फप्फस_2	flabby_4	_flabby/NN_u_unknown
32413	PaPasA_1	फफसा_1	swollen_1	_swell_v_1
32414	PaPasA_2	फफसा_2	swollen_2	parg_d
32415	PaPasA_3	फफसा_3	hollow_9	_hollow_a_1
32416	PaPUzxI_1	फफूँदी_1	mould_7	_mould_n_1
32417	PaPUzxI_2	फफूँदी_2	fungus_2	_fungus_n_1
32418	PaPUzxI_3	फफूँदी_3	mildew_1	_mildew/NN_u_unknown
32419	PaPolA_5	फफोला_5	bubble_3	_bubble_n_1
32420	PabakA_1	फबका_1	spread_21	_spread_v_1
32421	PabawI_2	फबती_2	witticism_3	_witticism/NN_u_unknown
32422	PabawI_3	फबती_3	joke_7	_joke_n_1
32423	PabawI_4	फबती_4	fun_2	_fun_n_1
32424	Pabana_1	फबन_1	elegance_8	_elegance_n_1
32425	Pabana_2	फबन_2	charm_23	_charm_n_1
32426	Pabana_3	फबन_3	beauty_13	_beauty_n_1
32427	Paba_4	फब_4	grace_9	udef_q
32428	Paba_5	फब_5	grace_10	_grace_n_1
32429	PabIlA_2	फबीला_2	fitting_3	_fitting_n_1
32430	PZaraMgI_1	फ़रंगी_1	European_1	_european_a_1
32431	PZaraMgI_2	फ़रंगी_2	European_2	_european_n_1
32432	PZarakZa_1	फ़रक़_1	discrimination_5	_discrimination_n_of
32433	PZarakZa_2	फ़रक़_2	defect_5	_defect_n_1
32434	PZarakZa_3	फ़रक़_3	deterioration_3	_deterioration_n_of
32435	PZarakZa_4	फ़रक़_4	discrepancy_2	_discrepancy_n_1
32436	PZarakZa_5	फ़रक़_5	different_15	generic_entity
32437	PZarakZa_6	फ़रक़_6	different_16	_different_a_than-from
32438	PZarakZa_7	फ़रक़_7	different_17	comp
32439	PZarakZa+kara_1	फ़रक़+कर_1	discriminate_2	_discriminate_v_1
32440	PZarakZa+kara_2	फ़रक़+कर_2	alter_1	_alter_v_1
32441	PZarakZa+meM_1	फ़रक़+में_1	discriminate_3	_discriminate_v_1
32442	PZarakZa+meM_2	फ़रक़+में_2	alter_2	_alter_v_1
32443	ParaCA_1	फरछा_1	cleaned_1	_clean_v_1
32444	ParaCA_2	फरछा_2	cleaned_2	parg_d
32445	ParaCA_3	फरछा_3	honest_5	_honest_a_1
32446	ParaCA_4	फरछा_4	cand_2	_cand/JJ_u_unknown
32447	ParaCA_5	फरछा_5	clearness_4	udef_q
32448	ParaCA_6	फरछा_6	clearness_5	_clearness_n_1
32449	ParaCA_7	फरछा_7	settlement_11	udef_q
32450	ParaCA_8	फरछा_8	settlement_12	_settlement_n_of
32451	ParaCA_9	फरछा_9	decision_4	udef_q
32452	ParaCA_10	फरछा_10	decision_5	_decision_n_1
32453	ParaCA-_1	फरछा-_1	clean_11	_clean_v_1
32454	ParaCA-_2	फरछा-_2	settle_20	_settle_v_1
32455	ParaCA-_3	फरछा-_3	decide_5	_decide_v_1
32456	PZarajZMxa_1	फ़रज़ंद_1	son_6	_son_n_of
32457	PZarajZMxa_2	फ़रज़ंद_2	child_8	_child_n_1
32458	PZarajZI_1	फ़रज़ी_1	vizier_1	_vizier/NN_u_unknown
32459	PZaraxa_1	फ़रद_1	cloth_11	_cloth_n_1
32460	ParaPaMxa_1	फरफंद_1	guile_4	_guile/NN_u_unknown
32461	ParaPaMxa_2	फरफंद_2	wiles_2	_wiles_n_1
32462	ParaPaMxI_1	फरफंदी_1	guileful_1	_guileful/JJ_u_unknown
32463	ParaPaMxI_2	फरफंदी_2	fraudulent_5	_fraudulent/NN_u_unknown
32464	ParaParA_1	फरफरा_1	flap_5	_flap_v_1
32465	PZaramA_1	फ़रमा_1	mould_8	_mould_n_1
32466	PZaramA_2	फ़रमा_2	form_18	_form_n_of
32467	PZaramAiSa_1	फ़रमाइश_1	order_14	_order_n_of
32468	PZaramAiSa_2	फ़रमाइश_2	request_9	_request_n_for
32469	PZaramAiSa_3	फ़रमाइश_3	will_4	_will_n_1
32470	PZaramAiSa_4	फ़रमाइश_4	pleasure_5	_pleasure_n_of
32471	PZaramAna_1	फ़रमान_1	edict_2	_edict_n_1
32472	PZaramAna_2	फ़रमान_2	decree_6	_decree_n_1
32473	PZaramAna_3	फ़रमान_3	charter_1	_charter_n_1
32474	PZaramA_3	फ़रमा_3	order_15	_order_v_1
32475	PZaramA_4	फ़रमा_4	command_12	udef_q
32476	PZaramA_5	फ़रमा_5	command_13	_command_n_1
32477	PararA-_1	फररा-_1	EH_44	named
32478	PZaralAMga_1	फ़रलांग_1	furlong_1	_furlong/NN_u_unknown
32479	PZaravarI_1	फ़रवरी_1	February_1	mofy
32480	PZaraSa_1	फ़रश_1	see_97	_see_n_1
32481	ParasA_1	फरसा_1	axe_4	_ax_n_1
32482	ParasA_2	फरसा_2	hatchet_3	_hatchet_n_1
32483	ParaharA_3	फरहरा_3	halfdried_1	_halfdried/VBN_u_unknown
32484	ParaharA_4	फरहरा_4	halfdried_2	parg_d
32485	ParaharA_5	फरहरा_5	halfdry_1	_halfdry/JJ_u_unknown
32486	PZarAKZa_1	फ़राख़_1	spirit_5	_spirit_n_1
32487	PZarAgZawa_1	फ़राग़त_1	respite_2	_respite_n_1
32488	PZarAgZawa_2	फ़राग़त_2	leisure_2	_leisure_n_1
32489	PZarAgZawa_3	फ़राग़त_3	ease_3	_ease_n_1
32490	PZarAgZawa_4	फ़राग़त_4	comfort_34	_comfort_n_1
32491	PZarAgZawa+kara_1	फ़राग़त+कर_1	finish_4	_finish_v_1
32492	PZarAgZawa+se_1	फ़राग़त+से_1	leisurely_1	_leisurely_a_1
32493	PZarAgZawa+se_2	फ़राग़त+से_2	easily_1	_easy_a_for
32494	PZarAmoSa_1	फ़रामोश_1	forgotten_3	_forget_v_1
32495	PZarAmoSa_2	फ़रामोश_2	forgotten_4	parg_d
32496	PZarAmoSa_3	फ़रामोश_3	forgetfulness_3	_forgetfulness_n_1
32497	PZarAmoSa+kara_1	फ़रामोश+कर_1	forget_1	_forget_v_1
32498	PZarAmoSI_1	फ़रामोशी_1	forgetfulness_4	_forgetfulness_n_1
32499	PZarAra_1	फ़रार_1	fleeing_4	_flee_v_from
32500	PZarAra_2	फ़रार_2	fleeing_5	nominalization
32501	PZarAra_3	फ़रार_3	flight_8	_flight_n_1
32502	PZarAra+ho_1	फ़रार+हो_1	flee_5	_flee_v_from
32503	PZarArI_1	फ़रारी_1	fugitive_3	_fugitive/JJ_u_unknown
32504	PZarAsIsa_1	फ़रासीस_1	French_1	proper_q
32505	PZarAsIsa_2	फ़रासीस_2	French_2	named
32506	PZarAsIsa_3	फ़रासीस_3	Frenchman_1	_frenchman_n_1
32507	PZarAhamI_1	फ़राहमी_1	collecting_2	_collect_v_1
32508	PZarAhamI_2	फ़राहमी_2	collecting_3	nominalization
32509	PZarAhamI_3	फ़राहमी_3	assembling_3	_assemble_v_1
32510	PZarAhamI_4	फ़राहमी_4	assembling_4	nominalization
32511	PariyA_1	फरिया_1	retailer_1	_retailer_n_1
32512	PZariyAxa_1	फ़रियाद_1	complaint_7	_complaint_n_1
32513	PZariyAxa_2	फ़रियाद_2	appeal_4	_appeal_n_1
32514	PZariyAxa+kara_1	फ़रियाद+कर_1	complain_4	_complain_v_to-about
32515	PZariyAxI_1	फ़रियादी_1	complainant_2	_complainant/NN_u_unknown
32516	PZariSwA_1	फ़रिश्ता_1	angel_2	_angel_n_1
32517	PZariSwA_2	फ़रिश्ता_2	prophet_2	_prophet_n_1
32518	PZarIkZa_1	फ़रीक़_1	division_8	_division_n_of
32519	PZarIkZa_2	फ़रीक़_2	section_16	_section_n_of
32520	PZarIkZa_3	फ़रीक़_3	party_8	_party_n_of-to
32521	ParuhA_1	फरुहा_1	reg_224	_reg/NN_u_unknown
32522	PZareba_1	फ़रेब_1	deceit_26	_deceit_n_1
32523	PZareba_2	फ़रेब_2	fraud_8	_fraud_n_1
32524	PZareba_3	फ़रेब_3	guile_5	_guile/NN_u_unknown
32525	PZareba+xe_1	फ़रेब+दे_1	deceive_19	_deceive_v_1
32526	PZareba+xe_2	फ़रेब+दे_2	defraud_1	_defraud_v_of
32527	PZareba+xe_3	फ़रेब+दे_3	beguile_3	_beguile/VBP_u_unknown
32528	PZareba+ko_1	फ़रेब+को_1	deceive_20	_deceive_v_1
32529	PZareba+ko_2	फ़रेब+को_2	defraud_2	_defraud_v_of
32530	PZareba+ko_3	फ़रेब+को_3	beguile_4	_beguile/VBP_u_unknown
32531	PZareba+se_1	फ़रेब+से_1	fraudulently_1	_fraudulently/RB_u_unknown
32532	PZareba+se_2	फ़रेब+से_2	dishonestly_1	_dishonestly/RB_u_unknown
32533	PZarebakAra_1	फ़रेबकार_1	deceiving_4	_deceive_v_1
32534	PZarebakAra_2	फ़रेबकार_2	deceitful_18	_deceitful/JJ_u_unknown
32535	PZarebakAra_3	फ़रेबकार_3	deceiver_5	_deceiver/JJ_u_unknown
32536	PZarebaxihI_1	फ़रेबदिही_1	cheating_19	_cheat_v_1
32537	PZarebaxihI_2	फ़रेबदिही_2	cheating_20	nominalization
32538	PZarebaxihI_3	फ़रेबदिही_3	swindling_3	_swindle_v_1
32539	PZarebaxihI_4	फ़रेबदिही_4	swindling_4	nominalization
32540	PZarebIM_1	फ़रेबीं_1	deceitful_19	_deceitful/JJ_u_unknown
32541	PZarebIM_2	फ़रेबीं_2	fraudulent_6	_fraudulent/NN_u_unknown
32542	PZarebIM_3	फ़रेबीं_3	cheat_21	_cheat_n_1
32543	-PZarebI_1	-फ़रेबी_1	allurement_1	_allurement_n_1
32544	-PZarebI_2	-फ़रेबी_2	seduction_1	_seduction/NN_u_unknown
32545	PZaroKZwa_1	फ़रोख़्त_1	selling_3	_sell_v_1
32546	PZaroKZwa_2	फ़रोख़्त_2	selling_4	nominalization
32547	PZaroKZwa_3	फ़रोख़्त_3	sale_4	_sale_n_of
32548	PZaroKZwa+kara_1	फ़रोख़्त+कर_1	sell_1	_sell_v_1
32549	-PZaroSa_1	-फ़रोश_1	seller_1	_seller_n_of
32550	PZarkZa_1	फ़र्क़_1	see_98	_see_n_1
32551	PZarjZa_1	फ़र्ज़_1	duty_7	_duty_n_1
32552	PZarjZa_2	फ़र्ज़_2	responsibility_6	_responsibility_n_1
32553	PZarjZa_3	फ़र्ज़_3	supposition_2	_supposition_n_1
32554	PZarjZa_4	फ़र्ज़_4	assumption_1	_assumption_n_1
32555	PZarjZI_1	फ़र्ज़ी_1	see_99	_see_n_1
32556	ParrAtA_2	फर्राटा_2	swiftness_4	_swiftness/NN_u_unknown
32557	ParrAtA_3	फर्राटा_3	speed_7	_speed_n_1
32558	ParrAtA_4	फर्राटा_4	flapping_7	_flap_v_1
32559	ParrAtA_5	फर्राटा_5	flapping_8	nominalization
32560	ParrAtA_6	फर्राटा_6	fluttering_9	_flutter_v_1
32561	ParrAtA_7	फर्राटा_7	fluttering_10	nominalization
32562	ParrAtA+ParrAte,+Bara_1	फर्राटा+फर्राटे,+भर_1	rush_4	_rush_v_1
32563	ParrAtA+mAra_1	फर्राटा+मार_1	rush_5	_rush_v_1
32564	ParrAtA+ParrAte+se_1	फर्राटा+फर्राटे+से_1	quickly_14	_quick_a_1
32565	ParrA_1	फर्रा_1	flutter_6	_flutter_v_1
32566	ParrA_2	फर्रा_2	flap_6	_flap_v_1
32567	ParrAnA_1	फर्राना_1	bird_10	_bird_n_1
32568	ParrA_3	फर्रा_3	snort_2	_snort_v_1
32569	PZarrASa_1	फ़र्राश_1	bedmaker_1	_bedmaker/NN_u_unknown
32570	PZarrASa_2	फ़र्राश_2	servant_15	_servant_n_1
32571	PZarSa_1	फ़र्श_1	paving_1	_pave_v_1
32572	PZarSa_2	फ़र्श_2	paving_2	nominalization
32573	PZarSa_3	फ़र्श_3	pavement_1	_pavement_n_1
32574	PZarSa_4	फ़र्श_4	ground_8	_ground_n_1
32575	PZarSa+kara_1	फ़र्श+कर_1	fell_1	_fall_v_1
32576	Palazga-_1	फलँग-_1	reg_225	_reg/NN_u_unknown
32577	Pala_12	फल_12	produce_15	_produce_n_1
32578	Pala_13	फल_13	crop_3	_crop_n_1
32579	Pala_14	फल_14	yield_4	_yield_n_1
32580	Pala_15	फल_15	answer_6	_answer_v_1
32581	Pala_16	फल_16	quotient_1	_quotient_n_1
32582	Pala_17	फल_17	answer_7	_answer_v_1
32583	Pala+lA_1	फल+ला_1	reward_3	udef_q
32584	Pala+lA_2	फल+ला_2	reward_4	_reward_n_1
32585	Palaxa_5	फलद_5	fertile_1	_fertile_a_1
32586	Palaxa_6	फलद_6	fruitful_1	_fruitful/JJ_u_unknown
32587	Palaxa_7	फलद_7	effective_6	_effective_a_1
32588	PalaxAra_2	फलदार_2	fruitbearing_1	_fruitbearing/VBG_u_unknown
32589	Pala-buJOvala_1	फल-बुझौवल_1	m_246	_meter_n_1
32590	PalaprApwa_1	फलप्राप्त_1	punished_3	_punish_v_1
32591	PalaprApwa_2	फलप्राप्त_2	punished_4	parg_d
32592	PalaprApwa˚i_1	फलप्राप्त˚इ_1	f_178	named
32593	PalaBarawA_1	फलभरता_1	fecundity_1	_fecundity/NN_u_unknown
32594	PalavAna_2	फलवान_2	fertile_2	_fertile_a_1
32595	PalavAna_3	फलवान_3	fruitful_2	_fruitful/JJ_u_unknown
32596	PalahIna_2	फलहीन_2	fruitless_3	_fruitless/JJ_u_unknown
32597	PalAhAra_1	फलाहार_1	eating_5	_eat_v_1
32598	PalAhAra_2	फलाहार_2	eating_6	nominalization
32599	PalAhAra˚I_1	फलाहार˚ई_1	fruiteating_1	_fruiteating/VBG_u_unknown
32600	Pala_18	फल_18	blade_4	_blade_n_1
32601	Pala_19	फल_19	knife_2	_knife_n_1
32602	Pala_20	फल_20	head_1	_head_n_of
32603	Pala_21	फल_21	point_9	_point_n_of
32604	Palaka_7	फलक_7	bench_6	_bench_n_1
32605	Palaka_8	फलक_8	layer_6	_layer_n_of
32606	Palaka_9	फलक_9	base_25	_base_n_1
32607	Palaka_10	फलक_10	scale_4	_scale_n_1
